"voice","displayText","expectedText","issues","error","durationSeconds","rms","peak","activeRatio","firstActiveSeconds","lastActiveSeconds","trailingSilenceSeconds","lessons","relativePath"
"marin","travel","travel","","","1.104","0.05778315","0.59204865","0.433046","0.073","0.6434","0.4606","55","marin/travel-f3d8327c5f36d5e3.mp3"
"cedar","travel","travel","","","1.248","0.0457255","0.53921676","0.29584","0.177","0.671","0.577","55","cedar/travel-f3d8327c5f36d5e3.mp3"
"marin","treasure","treasure","","","1.8","0.03574171","0.25174442","0.255093","0.6615","1.343","0.457","102","marin/treasure-be3322631defe480.mp3"
"cedar","treasure","treasure","","","1.2","0.03202305","0.35628757","0.299514","0.1641","0.7153","0.4847","102","cedar/treasure-be3322631defe480.mp3"
"marin","treat","treat","","","0.864","0.02606867","0.21423614","0.212698","0.2639","0.6469","0.2171","37","marin/treat-56ffe99907bf0cbc.mp3"
"cedar","treat","treat","","","1.104","0.03780481","0.35837802","0.20054","0.1022","0.4761","0.6279","37","cedar/treat-56ffe99907bf0cbc.mp3"
"marin","tree","tree","","","1.968","0.03567979","0.32204142","0.192137","0.4656","0.9193","1.0487","113","marin/tree-f27e01fe7624cca3.mp3"
"cedar","tree","tree","","","1.248","0.02955454","0.28727892","0.222439","0.3954","0.8339","0.4141","113","cedar/tree-f27e01fe7624cca3.mp3"
"marin","triangle","triangle","","","1.464","0.03917906","0.43875211","0.337147","0.1077","0.7579","0.7061","99","marin/triangle-fcd3288b53061299.mp3"
"cedar","triangle","triangle","","","1.416","0.03736691","0.36036041","0.301921","0.2286","0.87","0.546","99","cedar/triangle-fcd3288b53061299.mp3"
"marin","trick","trick","","","0.864","0.03703358","0.34630421","0.27228","0.1156","0.5483","0.3157","102","marin/trick-641bb0cae8728f6f.mp3"
"cedar","trick","trick","","","1.368","0.02226022","0.34022224","0.114005","0.5263","0.8499","0.5181","102","cedar/trick-641bb0cae8728f6f.mp3"
"marin","trip","trip","","","1.368","0.04832206","0.57476133","0.155991","0.4244","0.8047","0.5633","55","marin/trip-52a67b33a33d8304.mp3"
"cedar","trip","trip","","","1.848","0.0274994","0.43544039","0.070887","0.2703","0.5856","1.2624","55","cedar/trip-52a67b33a33d8304.mp3"
"marin","trouble","trouble","","","1.008","0.05824652","0.64850569","0.31684","0.0705","0.4711","0.5369","28","marin/trouble-674a703704d7551c.mp3"
"cedar","trouble","trouble","","","1.416","0.05698649","0.71713728","0.227166","0.0606","0.4684","0.9476","28","cedar/trouble-674a703704d7551c.mp3"
"marin","trousers","trousers","","","1.752","0.04198698","0.25096497","0.463042","0.2205","1.2806","0.4714","47","marin/trousers-3ae6a458e4e706cf.mp3"
"cedar","trousers","trousers","","","1.56","0.05192842","0.58784097","0.322115","0.066","0.7993","0.7608","47","cedar/trousers-3ae6a458e4e706cf.mp3"
"marin","truck","truck","","","0.864","0.0416064","0.3891114","0.263985","0.0575","0.523","0.341","92","marin/truck-8a4b5f6af05b8813.mp3"
"cedar","truck","truck","","","0.864","0.04512709","0.65357405","0.190249","0.1613","0.4844","0.3796","92","cedar/truck-8a4b5f6af05b8813.mp3"
"marin","true","true","","","2.256","0.03804276","0.34588441","0.149278","0.5929","1.0028","1.2532","116","marin/true-a17fcf0a2f50e2d4.mp3"
"cedar","true","true","","","1.512","0.04734453","0.48820066","0.157738","0.7201","1.0243","0.4877","116","cedar/true-a17fcf0a2f50e2d4.mp3"
"marin","trumpet","trumpet","","","1.416","0.03426957","0.23690543","0.244262","0.1551","0.773","0.643","56","marin/trumpet-b4ab9fb09b65e91d.mp3"
"cedar","trumpet","trumpet","","","1.248","0.03811591","0.53141218","0.215879","0.3015","0.7831","0.4649","56","cedar/trumpet-b4ab9fb09b65e91d.mp3"
"marin","trust","trust","","","1.248","0.03386922","0.49297485","0.230602","0.3867","0.9805","0.2675","65","marin/trust-373bc5ea38ee6ff3.mp3"
"cedar","trust","trust","","","1.2","0.03660936","0.48903978","0.192361","0.2096","0.6605","0.5395","65","cedar/trust-373bc5ea38ee6ff3.mp3"
"marin","truth","truth","","","2.568","0.03077115","0.34047261","0.108239","0.3092","0.836","1.732","95","marin/truth-5eae1ab667f5669d.mp3"
"cedar","truth","truth","","","1.848","0.03536052","0.48810601","0.119532","0.0515","0.4486","1.3994","95","cedar/truth-5eae1ab667f5669d.mp3"
"marin","try","try","","","0.912","0.03919992","0.37887201","0.296053","0.1645","0.542","0.37","","marin/try-95fdbdf2fea4b306.mp3"
"cedar","try","try","","","1.152","0.04095692","0.45313796","0.248047","0.177","0.611","0.541","","cedar/try-95fdbdf2fea4b306.mp3"
"marin","try on","try on","","","1.56","0.06966018","0.48091891","0.561311","0.0705","1.1706","0.3894","50","marin/try-on-ea1997b970111388.mp3"
"cedar","try on","try on","","","1.368","0.04925359","0.44035867","0.456536","0.2844","1.1609","0.2071","50","cedar/try-on-ea1997b970111388.mp3"
"marin","tub","tub","","","2.304","0.04092039","0.5603624","0.129711","1.2048","1.6199","0.6841","71","marin/tub-17294d0ff2b29aa6.mp3"
"cedar","tub","tub","","","1.464","0.03360249","0.48657316","0.167421","0.5703","0.9536","0.5104","71","cedar/tub-17294d0ff2b29aa6.mp3"
"marin","tube","tube","","","1.152","0.04815422","0.34269539","0.263907","0.1506","0.6077","0.5443","73","marin/tube-bce2f3220c33383d.mp3"
"cedar","tube","tube","","","1.2","0.03978849","0.34543955","0.275469","0.4563","0.9115","0.2885","73","cedar/tube-bce2f3220c33383d.mp3"
"marin","Tuesday","Tuesday","","","1.104","0.05071113","0.28637707","0.412553","0.1656","0.7053","0.3987","32","marin/tuesday-b536050a93a8d581.mp3"
"cedar","Tuesday","Tuesday","","","1.416","0.04471267","0.32001308","0.293638","0.2677","0.814","0.602","32","cedar/tuesday-b536050a93a8d581.mp3"
"marin","tunnel","tunnel","","","1.368","0.03712463","0.18999685","0.247106","0.6451","1.0576","0.3104","93","marin/tunnel-f3e43cf7b656c441.mp3"
"cedar","tunnel","tunnel","","","1.2","0.03577018","0.44653291","0.234983","0.16","0.5453","0.6547","93","cedar/tunnel-f3e43cf7b656c441.mp3"
"marin","turkey","turkey","","","2.112","0.03410837","0.34686831","0.18169","0.1656","0.7179","1.3941","40|110","marin/turkey-7b75809de76d9e49.mp3"
"cedar","turkey","turkey","","","1.464","0.04200041","0.39506817","0.213172","0.5623","1.0048","0.4592","40|110","cedar/turkey-7b75809de76d9e49.mp3"
"marin","turn","turn","","","1.464","0.04409561","0.25937998","0.250897","0.2486","0.6863","0.7777","94","marin/turn-76036ddcc711361d.mp3"
"cedar","turn","turn","","","1.752","0.03246057","0.42339647","0.195598","0.5201","0.9706","0.7814","94","cedar/turn-76036ddcc711361d.mp3"
"marin","turn around / over","turn around. Or, turn over.","","","3.168","0.06998591","0.37582895","0.457077","0.2664","2.7403","0.4278","","marin/turn-around-over-1512a3228ac8b0f6.mp3"
"cedar","turn around / over","turn around. Or, turn over.","","","2.904","0.06918304","0.45281735","0.49416","0.0951","2.6575","0.2465","","cedar/turn-around-over-1512a3228ac8b0f6.mp3"
"marin","turn down","turn down","","","1.32","0.05784811","0.2701183","0.537295","0.1854","1.0527","0.2673","","marin/turn-down-09a3903f2ca61c9f.mp3"
"cedar","turn down","turn down","","","1.656","0.05470126","0.50814819","0.332893","0.4772","1.2053","0.4507","","cedar/turn-down-09a3903f2ca61c9f.mp3"
"marin","turn into","turn into","","","1.32","0.06604978","0.23959002","0.554309","0.064","1.0514","0.2686","","marin/turn-into-e7ff4828bce56d17.mp3"
"cedar","turn into","turn into","","","2.016","0.04805965","0.39532381","0.401476","0.1017","1.2286","0.7874","","cedar/turn-into-e7ff4828bce56d17.mp3"
"marin","turn off","turn off","","","2.016","0.04775682","0.3327916","0.328166","0.1735","1.344","0.672","35","marin/turn-off-f8d9d9326d41b28e.mp3"
"cedar","turn off","turn off","","","1.704","0.03842033","0.33006638","0.306974","0.2722","1.2795","0.4245","35","cedar/turn-off-f8d9d9326d41b28e.mp3"
"marin","turn on","turn on","","","1.464","0.07056654","0.34104669","0.52496","0.0979","1.1508","0.3132","35","marin/turn-on-0c3ccd83bbce0425.mp3"
"cedar","turn on","turn on","","","1.56","0.04702649","0.30144224","0.411525","0.1035","0.9436","0.6164","35","cedar/turn-on-0c3ccd83bbce0425.mp3"
"marin","turn right / left","turn right. Or, turn left.","","","3.168","0.06115693","0.41118476","0.385167","0.2156","2.8719","0.2961","","marin/turn-right-left-686cff62750c883f.mp3"
"cedar","turn right / left","turn right. Or, turn left.","","","3.504","0.05327358","0.42293316","0.345165","0.16","2.9841","0.5199","","cedar/turn-right-left-686cff62750c883f.mp3"
"marin","turtle","turtle","","","1.56","0.03814474","0.31281775","0.228873","0.1646","0.6278","0.9322","112","marin/turtle-52d18b0faff776e6.mp3"
"cedar","turtle","turtle","","","1.656","0.04887219","0.39985704","0.202848","0.3738","0.8287","0.8273","112","cedar/turtle-52d18b0faff776e6.mp3"
"marin","twelve","twelve","","","1.104","0.04499664","0.31530035","0.305707","0.2663","0.8358","0.2682","29","marin/twelve-27e726bf49fa63bb.mp3"
"cedar","twelve","twelve","","","1.656","0.03581413","0.37521043","0.221304","0.153","0.7358","0.9202","29","cedar/twelve-27e726bf49fa63bb.mp3"
"marin","twenty","twenty","","","1.056","0.04927955","0.33408052","0.299854","0.3235","0.757","0.299","29","marin/twenty-659ac4b686d8818a.mp3"
"cedar","twenty","twenty","","","1.2","0.04968516","0.64085472","0.266024","0.1576","0.6053","0.5947","29","cedar/twenty-659ac4b686d8818a.mp3"
"marin","twice","twice","","","1.152","0.04733709","0.55528581","0.329716","0.1593","0.7402","0.4118","118","marin/twice-3c6d500b5c536c8d.mp3"
"cedar","twice","twice","","","1.104","0.03592199","0.4346354","0.299309","0.1055","0.6522","0.4518","118","cedar/twice-3c6d500b5c536c8d.mp3"
"marin","two","two","","","1.104","0.04584731","0.30730453","0.301687","0.1775","0.5726","0.5314","29","marin/two-27dd8ed44a83ff94.mp3"
"cedar","two","two","","","0.912","0.05017254","0.34428138","0.274351","0.2512","0.5899","0.3221","29","cedar/two-27dd8ed44a83ff94.mp3"
"marin","type","type","","","1.2","0.03303772","0.44468251","0.135069","0.408","0.7348","0.4652","62","marin/type-c2a7141ac6eb6218.mp3"
"cedar","type","type","","","0.96","0.03037014","0.5023765","0.167535","0.1761","0.4679","0.4921","62","cedar/type-c2a7141ac6eb6218.mp3"
"marin","typhoon","typhoon","","","1.32","0.06560252","0.38019213","0.503835","0.1073","0.897","0.423","105","marin/typhoon-2b5aef4f42bfaf14.mp3"
"cedar","typhoon","typhoon","","","1.464","0.05574183","0.70425391","0.393628","0.1014","0.889","0.575","105","cedar/typhoon-2b5aef4f42bfaf14.mp3"
"marin","ugly","ugly","","","1.368","0.05078928","0.47443253","0.264498","0.1617","0.5926","0.7754","11","marin/ugly-c814470f06d13e98.mp3"
"cedar","ugly","ugly","","","0.864","0.06121117","0.56187874","0.388672","0.0541","0.4617","0.4023","11","cedar/ugly-c814470f06d13e98.mp3"
"marin","umbrella","umbrella","","","1.248","0.06942937","0.46381411","0.471972","0.156","0.8091","0.4389","49","marin/umbrella-0efb9b2a328218b3.mp3"
"cedar","umbrella","umbrella","","","1.248","0.06846169","0.65718448","0.453693","0.1057","0.8371","0.4109","49","cedar/umbrella-0efb9b2a328218b3.mp3"
"marin","uncle","uncle","","","1.104","0.06760663","0.46855778","0.308915","0.0582","0.5192","0.5848","26","marin/uncle-5ce4c4bc5c31b1ad.mp3"
"cedar","uncle","uncle","","","1.056","0.04756898","0.50670338","0.255997","0.0638","0.4334","0.6226","26","cedar/uncle-5ce4c4bc5c31b1ad.mp3"
"marin","under","under","","","1.704","0.05628058","0.48457539","0.247359","0.31","0.7898","0.9142","130","marin/under-783ecc70cac25caf.mp3"
"cedar","under","under","","","1.2","0.0354024","0.30712286","0.254931","0.4112","0.7945","0.4055","130","cedar/under-783ecc70cac25caf.mp3"
"marin","under the weather","under the weather","","","1.512","0.08870886","0.49072102","0.487916","0.1019","1.1413","0.3707","","marin/under-the-weather-350bff1cfcbd1b01.mp3"
"cedar","under the weather","under the weather","","","1.32","0.08222162","0.59243786","0.537958","0.0575","1.0859","0.2341","","cedar/under-the-weather-350bff1cfcbd1b01.mp3"
"marin","under-weight","under-weight","","","1.752","0.07193746","0.35754126","0.422291","0.057","1.173","0.579","11","marin/under-weight-f185a5014e91817d.mp3"
"cedar","under-weight","under-weight","","","1.56","0.06606533","0.56993812","0.389944","0.052","0.8255","0.7345","11","cedar/under-weight-f185a5014e91817d.mp3"
"marin","underline","underline","","","1.368","0.06142225","0.53527343","0.468796","0.1639","0.8941","0.4739","79","marin/underline-f8100698bd6d612a.mp3"
"cedar","underline","underline","","","1.368","0.05057223","0.48063976","0.453079","0.166","0.9424","0.4256","79","cedar/underline-f8100698bd6d612a.mp3"
"marin","underpass","underpass","","","1.368","0.06408643","0.46751666","0.498995","0.1006","1.0006","0.3674","93","marin/underpass-c115dbc5caf9677d.mp3"
"cedar","underpass","underpass","","","1.32","0.05027358","0.48973086","0.421575","0.2451","1.0492","0.2708","93","cedar/underpass-c115dbc5caf9677d.mp3"
"marin","understand","understand","","","1.704","0.06602863","0.38741946","0.45683","0.0556","0.9911","0.7129","81","marin/understand-f183c0e486498c30.mp3"
"cedar","understand","understand","","","1.2","0.06097791","0.48726061","0.546163","0.0546","0.905","0.295","81","cedar/understand-f183c0e486498c30.mp3"
"marin","underwear","underwear","","","2.016","0.05965345","0.36616886","0.288918","0.0506","0.7001","1.3159","48","marin/underwear-a4989f39b80ab4ca.mp3"
"cedar","underwear","underwear","","","1.104","0.06822723","0.47197902","0.471222","0.0513","0.6945","0.4095","48","cedar/underwear-a4989f39b80ab4ca.mp3"
"marin","unhappy","unhappy","","","0.96","0.06748385","0.37208068","0.498958","0.0521","0.7194","0.2406","15","marin/unhappy-c44bfa4eb66fa7de.mp3"
"cedar","unhappy","unhappy","","","1.656","0.05492512","0.68689793","0.312425","0.1024","1.0117","0.6443","15","cedar/unhappy-c44bfa4eb66fa7de.mp3"
"marin","uniform","uniform","","","1.368","0.05569841","0.34961575","0.444505","0.1665","0.9417","0.4263","47","marin/uniform-274a9ca030ef6bfe.mp3"
"cedar","uniform","uniform","","","1.56","0.04735722","0.37631437","0.353819","0.2875","1.0617","0.4983","47","cedar/uniform-274a9ca030ef6bfe.mp3"
"marin","unique","unique","","","0.912","0.07129626","0.34874538","0.442685","0.069","0.673","0.239","103","marin/unique-282393bfbf7f394b.mp3"
"cedar","unique","unique","","","2.064","0.04426388","0.37855199","0.215348","0.3397","1.0063","1.0577","103","cedar/unique-282393bfbf7f394b.mp3"
"marin","universe","universe","","","2.448","0.04211855","0.27420995","0.232196","0.3087","1.0308","1.4172","106","marin/universe-f414039f80e3c392.mp3"
"cedar","universe","universe","","","1.512","0.05662711","0.46345761","0.329007","0.0549","0.7084","0.8036","106","cedar/universe-f414039f80e3c392.mp3"
"marin","University","University","","","1.752","0.06879256","0.34039974","0.416667","0.0569","0.9192","0.8328","74","marin/university-362e2e0b74f956e3.mp3"
"cedar","University","University","","","1.704","0.05493492","0.34549996","0.375685","0.2402","1.0167","0.6873","74","cedar/university-362e2e0b74f956e3.mp3"
"marin","until","until","","","1.008","0.06329701","0.44240665","0.463666","0.1516","0.7077","0.3003","131","marin/until-d98048a6a6b2b4b8.mp3"
"cedar","until","until","","","1.104","0.04968705","0.47371233","0.438689","0.0576","0.6995","0.4045","131","cedar/until-d98048a6a6b2b4b8.mp3"
"marin","up","up","","","0.864","0.05669556","0.62181365","0.12377","0.1217","0.3895","0.4745","132","marin/up-6dcab36746762397.mp3"
"cedar","up","up","","","1.008","0.03839664","0.45191792","0.107143","0.1499","0.3681","0.6399","132","cedar/up-6dcab36746762397.mp3"
"marin","up to...","up to","","","1.464","0.06271081","0.50423682","0.281321","0.0813","0.9658","0.4982","","marin/up-to-77acfe7a9ed609ff.mp3"
"cedar","up to...","up to","","","1.464","0.04817428","0.47754335","0.265967","0.1325","1.1931","0.2709","","cedar/up-to-77acfe7a9ed609ff.mp3"
"marin","upload","upload","","","1.752","0.05603026","0.464959","0.268788","0.1683","1.0051","0.7469","61","marin/upload-e7d0f99b9bd2826d.mp3"
"cedar","upload","upload","","","1.104","0.04247783","0.44061795","0.28325","0.1551","0.722","0.382","61","cedar/upload-e7d0f99b9bd2826d.mp3"
"marin","upon","upon","","","1.008","0.05316599","0.53623986","0.378348","0.105","0.6437","0.3643","130","marin/upon-d6ec7010f1a9c1f3.mp3"
"cedar","upon","upon","","","1.104","0.06148948","0.47300929","0.475619","0.0596","0.8505","0.2535","130","cedar/upon-d6ec7010f1a9c1f3.mp3"
"marin","upper","upper","","","0.96","0.05599628","0.51370656","0.246962","0.157","0.5458","0.4142","83","marin/upper-e83189db38554920.mp3"
"cedar","upper","upper","","","1.32","0.03711478","0.51219082","0.165057","0.4583","0.7987","0.5213","83","cedar/upper-e83189db38554920.mp3"
"marin","upstairs","upstairs","","","1.416","0.05595552","0.46819544","0.452139","0.1111","0.9675","0.4485","71","marin/upstairs-5c458cb6a0c32fc9.mp3"
"cedar","upstairs","upstairs","","","1.656","0.03877461","0.36421362","0.339322","0.1779","1.0547","0.6013","71","cedar/upstairs-5c458cb6a0c32fc9.mp3"
"marin","us","us","","","0.912","0.06005955","0.49055946","0.333105","0.0739","0.4708","0.4412","126","marin/us-50f72fe4b0518fbb.mp3"
"cedar","us","us","","","0.816","0.05800532","0.47795522","0.378574","0.0677","0.455","0.361","126","cedar/us-50f72fe4b0518fbb.mp3"
"marin","USA","USA","","","1.416","0.05783503","0.32108635","0.561647","0.2101","1.2287","0.1873","89","marin/usa-b15851eda8096337.mp3"
"cedar","USA","USA","","","1.464","0.07201479","0.54805106","0.527294","0.0636","1.0689","0.3951","89","cedar/usa-b15851eda8096337.mp3"
"marin","use","use","","","0.96","0.07113805","0.29305279","0.57576","0.0893","0.7382","0.2218","109","marin/use-cefbd1f4f7fd8760.mp3"
"cedar","use","use","","","1.104","0.05928844","0.37474328","0.450521","0.0834","0.685","0.419","109","cedar/use-cefbd1f4f7fd8760.mp3"
"marin","use the computer","use the computer","","","1.752","0.06310322","0.35202459","0.500595","0.1162","1.2754","0.4766","","marin/use-the-computer-ebcc92e157bdb03d.mp3"
"cedar","use the computer","use the computer","","","1.704","0.0584616","0.37137118","0.447733","0.0724","1.1598","0.5442","","cedar/use-the-computer-ebcc92e157bdb03d.mp3"
"marin","used to","used to","","","1.248","0.05516383","0.27162758","0.46905","0.0528","0.8428","0.4052","","marin/used-to-774df45872b1f307.mp3"
"cedar","used to","used to","","","1.56","0.05624125","0.38084516","0.408681","0.1409","1.1986","0.3614","","cedar/used-to-774df45872b1f307.mp3"
